Groups:
camcap:camcap_1|data_in_R[7..0] =, camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0],  hex

Data:
time unit: ps, camcap:camcap_1|data_in_R[7..0], camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0], camcap:camcap_1|trig_0_R, 
0, XX, X, X, X, X, X, X, X, X, X, 
525320, 5F, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
525340, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
525360, 61, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
525380, 62, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
525400, 63, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
525420, 64, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
525440, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
525460, 66, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
525480, 67, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
525500, 68, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
525520, 69, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
525540, 6A, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
525560, 6B, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
525580, 6C, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
525600, 6D, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
525620, 6E, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
525640, 6F, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
525660, 70, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
525680, 71, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
525700, 72, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
525720, 73, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
525740, 74, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
525760, 75, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
525780, 76, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
525800, 77, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
525820, 78, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
525840, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
525860, 7A, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
525880, 7B, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
525900, 7C, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
525920, 7D, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
525940, 7E, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
525960, 7F, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
525980, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
526000, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
526020, 82, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
526040, 83, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
526060, 84, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
526080, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
526100, 86, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
526120, 87, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
526140, 88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
526160, 89, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
526180, 8A, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
526200, 8B, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
526220, 8C, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
526240, 8D, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
526260, 8E, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
526280, 8F, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
526300, 90, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
526320, 91, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
526340, 92, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
526360, 93, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
526380, 94, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
526400, 95, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
526420, 96, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
526440, 97, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
526460, 98, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
526480, 99, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
526500, 9A, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
526520, 9B, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
526540, 9C, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
526560, 9D, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
526580, 9E, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
526600, 9F, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
526620, A0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
526640, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
526660, A2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
526680, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
526700, A4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
526720, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
526740, A6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
526760, A7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
526780, A8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
526800, A9, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
526820, AA, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
526840, AB, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
526860, AC, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
526880, AD, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
526900, AE, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
526920, AF, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
526940, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
526960, B1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
526980, B2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
527000, B3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
527020, B4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
527040, B5, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
527060, B6, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
527080, B7, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
527100, B8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
527120, B9, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
527140, BA, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
527160, BB, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
527180, BC, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
527200, BD, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
527220, BE, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
527240, BF, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
527260, C0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
527280, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
527300, C2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
527320, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
527340, C4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
527360, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
527380, C6, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
527400, C7, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
527420, C8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
527440, C9, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
527460, CA, 1, 1, 0, 0, 1, 0, 1, 0, 0, 
527480, CB, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
527500, CC, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
527520, CD, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
527540, CE, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
527560, CF, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
527580, D0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
527600, D1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
527620, D2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 
527640, D3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
527660, D4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
527680, D5, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
527700, D6, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
527720, D7, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
527740, D8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
527760, D9, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
527780, DA, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
527800, DB, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
527820, DC, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
527840, DD, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
527860, DE, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
527880, DF, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
527900, E0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
527920, E1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
527940, E2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
527960, E3, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
527980, E4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
528000, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
528020, E6, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
528040, E7, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
528060, E8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
528080, E9, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
528100, EA, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
528120, EB, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
528140, EC, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
528160, ED, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
528180, EE, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
528200, EF, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
528220, F0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
528240, F1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
528260, F2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
528280, F3, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
528300, F4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
528320, F5, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
528340, F6, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
528360, F7, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
528380, F8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
528400, F9, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
528420, FA, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
528440, FB, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
528460, FC, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
528480, FD, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
528500, FE, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
528520, FF, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
528540, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
528560, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
528580, 02, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
528600, 03, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
528620, 04, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
528640, 05, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
528660, 06, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
528680, 07, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
528700, 08, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
528720, 09, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
528740, 0A, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
528760, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
528780, 0C, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
528800, 0D, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
528820, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
528840, 0F, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
528860, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
528880, 11, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
528900, 12, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
528920, 13, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
528940, 14, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
528960, 15, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
528980, 16, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
529000, 17, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
529020, 18, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
529040, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
529060, 1A, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
529080, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
529100, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
529120, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
529140, 1E, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
529160, 1F, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
529180, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
529200, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
529220, 22, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
529240, 23, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
529260, 24, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
529280, 25, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
529300, 26, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
529320, 27, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
529340, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
529360, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
529380, 2A, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
529400, 2B, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
529420, 2C, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
529440, 2D, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
529460, 2E, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
529480, 2F, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
529500, 30, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
529520, 31, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
529540, 32, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
529560, 33, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
529580, 34, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
529600, 35, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
529620, 36, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
529640, 37, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
529660, 38, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
529680, 39, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
529700, 3A, 0, 0, 1, 1, 1, 0, 1, 0, 0, 
529720, 3B, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
529740, 3C, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
529760, 3D, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
529780, 3E, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
529800, 3F, 0, 0, 1, 1, 1, 1, 1, 1, 0, 
529820, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
529840, 41, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
529860, 42, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
529880, 43, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
529900, 44, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
529920, 45, 0, 1, 0, 0, 0, 1, 0, 1, 0, 
529940, 46, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
529960, 47, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
529980, 48, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
530000, 49, 0, 1, 0, 0, 1, 0, 0, 1, 0, 
530020, 4A, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
530040, 4B, 0, 1, 0, 0, 1, 0, 1, 1, 0, 
530060, 4C, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
530080, 4D, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
530100, 4E, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
530120, 4F, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
530140, 50, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
530160, 51, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
530180, 52, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
530200, 53, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
530220, 54, 0, 1, 0, 1, 0, 1, 0, 0, 0, 
530240, 55, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
530260, 56, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
530280, 57, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
530300, 58, 0, 1, 0, 1, 1, 0, 0, 0, 0, 
530320, 59, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
530340, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 0, 
530360, 5B, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
530380, 5C, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
530400, 5D, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
530420, 5E, 0, 1, 0, 1, 1, 1, 1, 0, 0, 
530440, 5F, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
530460, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
530480, 61, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
530500, 62, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
530520, 63, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
530540, 64, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
530560, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
530580, 66, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
530600, 67, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
530620, 68, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
530640, 69, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
530660, 6A, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
530680, 6B, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
530700, 6C, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
530720, 6D, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
530740, 6E, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
530760, 6F, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
530780, 70, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
530800, 71, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
530820, 72, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
530840, 73, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
530860, 74, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
530880, 75, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
530900, 76, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
530920, 77, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
530940, 78, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
530960, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
530980, 7A, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
531000, 7B, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
531020, 7C, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
531040, 7D, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
531060, 7E, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
531080, 7F, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
531100, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
531120, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
531140, 82, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
531160, 83, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
531180, 84, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
531200, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
531220, 86, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
531240, 87, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
531260, 88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
531280, 89, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
531300, 8A, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
531320, 8B, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
531340, 8C, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
531360, 8D, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
531380, 8E, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
531400, 8F, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
531420, 90, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
531440, 91, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
531460, 92, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
531480, 93, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
531500, 94, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
531520, 95, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
531540, 96, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
531560, 97, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
531580, 98, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
531600, 99, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
531620, 9A, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
531640, 9B, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
531660, 9C, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
531680, 9D, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
531700, 9E, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
531720, 9F, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
531740, A0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
531760, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
531780, A2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
531800, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
531820, A4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
531840, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
531860, A6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
531880, A7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
531900, A8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
531920, A9, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
531940, AA, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
531960, AB, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
531980, AC, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
532000, AD, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
532020, AE, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
532040, AF, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
532060, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
532080, B1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
532100, B2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
532120, B3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
532140, B4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
532160, B5, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
532180, B6, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
532200, B7, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
532220, B8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
532240, B9, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
532260, BA, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
532280, BB, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
532300, BC, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
532320, BD, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
532340, BE, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
532360, BF, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
532380, C0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
532400, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
532420, C2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
532440, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
532460, C4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
532480, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
532500, C6, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
532520, C7, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
532540, C8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
532560, C9, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
532580, CA, 1, 1, 0, 0, 1, 0, 1, 0, 0, 
532600, CB, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
532620, CC, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
532640, CD, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
532660, CE, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
532680, CF, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
532700, D0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
532720, D1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
532740, D2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 
532760, D3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
532780, D4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
532800, D5, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
532820, D6, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
532840, D7, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
532860, D8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
532880, D9, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
532900, DA, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
532920, DB, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
532940, DC, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
532960, DD, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
532980, DE, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
533000, DF, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
533020, E0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
